,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
1773,요양보호사 자격취득 과정,은평요양보호사교육원,30,510000,38,,58,서울,은평구
1774,요양보호사 자격취득 양성과정,목포요양보호사교육원,30,480000,20,64.8,50,전남,목포시
1775,요양보호사 자격증 취득과정,드림요양보호사교육기관,30,600000,39,,52,전남,나주시
1776,요양보호사 자격증 취득과정,행복나눔요양보호사교육원,30,504000,33,64.6,55,경기,수원시
1777,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,56,대구,달서구
1778,요양보호사 자격취득과정(실습포함),대전YWCA여성인력개발센터,53,641280,30,,56,대전,서구
1779,간호조무사자격증 취득과정,마두간호학원,191,3299920,30,76.9,42,경기,고양시
1780,요양보호사 자격취득과정,자은간호학원 부설 요양보호사 교육원,36,450000,30,63.6,53,충남,천안시
1781,요양보호사 자격취득 과정,은평요양보호사교육원,50,510000,38,,58,서울,은평구
1782,요양보호사 자격취득과정(자격증반 B),아중안골평화요양보호사교육원,12,250450,18,64.3,46,전북,전주시
1783,NCS요양보호사 자격취득과정,열린요양보호사교육원,30,540000,40,56,56,서울,광진구
1784,요양보호사 자격 취득과정,안성성심간호학원 부설 요양보호사교육원,38,641520,30,,56,경기,안성시
1785,요양보호사 자격증 취득과정,신천요양보호사교육원,32,640800,38,50.4,57,경기,시흥시
1786,요양보호사,창원가족요양보호사교육원,33,600000,30,,53,경남,창원시
1787,요양보호사 자격증 취득과정,중앙요양보호사교육원,30,641520,37,,56,경기,성남시
1788,요양보호사 국자자격 취득,케어대한요양보호사교육원,33,600000,40,51.4,55,인천,남동구
1789,요양보호사 자격증 취득과정,성산요양보호사교육원,30,600000,33,56.8,55,부산,중구
1790,요양보호사자격증취득과정,다사랑요양보호사교육원,35,640800,30,61.4,56,대구,동구
1791,간호조무사자격취득과정,이레간호학원,191,2477600,30,78.6,36,대전,동구
1792,요양보호사자격증 취득과정,한국실버요양보호사교육원,30,468000,30,50.5,54,서울,관악구
1793,요양보호사 자격취득과정 NCS-20,경인요양보호사교육원,31,640080,40,56.2,56,경기,부천시
1794,요양보호사자격취득과정,마창행복요양보호사교육원,30,600000,40,54.5,51,경남,창원시
1795,요양보호사 자격 취득과정,진해간호요양보호사교육원,35,630000,30,35.5,56,경남,창원시
1796,요양보호사 양성과정,언약요양보호사교육원,30,510000,40,53.1,58,서울,강동구
1797,"요양보호사자격취득과정(신규,2019-2)",미래요양보호사교육원,33,640800,40,54.3,55,대구,달서구
1798,간호조무사자격증 취득과정,주은간호학원,191,3233040,30,83.3,37,경기,고양시
1799,요양보호사자격취득과정,안산요양보호사교육원,30,500000,35,,54,경기,안산시
1800,요양보호사 자격증 취득과정,수도요양보호사교육원,30,450000,40,,54,서울,구로구
1801,요양보호사자격증 취득과정,우리요양보호사교육원,30,550080,40,,55,서울,광진구
1802,요양보호사 자격 취득 과정,계양온누리요양보호사교육원,40,600000,40,,55,인천,계양구
1803,간호조무사 자격취득 과정,오산간호학원,204,3500560,38,70.7,32,경기,오산시
1804,요양보호사 국가자격증 취득과정,인천일신요양보호사교육원,32,600000,40,62.2,54,인천,부평구
1805,요양보호사 자격증(사회복지사),동작여성인력개발센터 요양보호사교육원,15,200000,20,60,42,서울,동작구
1806,NCS요양보호사국가자격증취득과정,굿모닝요양보호사교육원,30,641520,40,59,54,울산,남구
1807,요양보호사자격취득과정,범계요양보호사교육원,49,588000,40,50.5,55,경기,안양시
1808,NCS요양보호사 국가자격증과정,부모사랑요양보호사교육원,30,600000,24,68.9,49,경기,의정부시
1809,요양보호사 자격증취득과정,고운요양보호사교육원,30,528000,40,49.4,55,서울,동작구
1810,요양보호사 자격취득과정,새늘요양보호사교육원,33,600000,40,52.8,55,경기,평택시
1811,요양보호사 자격증 취득과정,은행동미즈요양보호사교육원,30,500160,40,,54,대전,중구
1812,NCS 요양보호사 자격 취득과정,경희요양보호사교육원,31,600000,36,,51,충북,충주시
1813,요양보호사 자격 취득과정,포천요양보호사교육원,37,510000,34,50,54,경기,포천시
1814,요양보호사 국가자격증 취득과정,(주)해피요양보호사교육원,30,510000,40,,56,경기,부천시
1815,요양보호사 자격 취득과정,평택온누리요양보호사교육원,30,520080,31,,56,경기,평택시
1816,요양보호사자격증취득,드림요양보호사교육원,30,641520,33,45.2,52,울산,중구
1817,요양보호사자격취득과정,햇빛요양보호사교육원,34,550080,36,66.3,54,서울,도봉구
1818,"요양보호사 자격증취득과정(주,야간)",아름다운세상만들기요양보호사교육원,30,540000,40,55.8,57,서울,강서구
1819,요양보호사 자격 취득과정,연세요양보호사교육원,30,680000,34,,60,세종,
1820,요양보호사 양성과정,연수요양보호사교육원,30,600000,40,50,57,인천,연수구
1821,요양보호사자격증취득과정,정암요양보호사교육원,30,600000,38,49.2,57,부산,부산진구
1822,요양보호사 자격 취득과정,안심생활요양보호사교육원,33,510000,28,,57,부산,수영구
1823,"요양보호사 자격 취득과정 (주간, 야간)",다사랑요양보호사교육원,30,641520,37,53.3,53,울산,남구
1824,요양보호사 자격 취득과정,서일간호학원부설요양보호사교육원,33,650000,34,56.6,53,충남,서산시
1825,요양보호사 자격증 취득 교육과정,사당요양보호사교육원,30,538800,29,,57,서울,동작구
1826,요양보호사자격증취득&취업연계과정(NCS과정),원당간호학원부설요양보호사교육원,32,600000,28,65.5,54,충남,당진시
1827,요양보호사 자격 취득과정,VIP요양보호사교육원,30,540000,34,,55,경기,수원시
1828,요양보호사자격취득과정,호원요양보호사교육원,30,510000,30,,53,경기,안산시
1829,NCS 요양보호사 자격증 취득과정,천사요양보호사교육원,30,630000,35,61.4,59,부산,부산진구
1830,요양보호사자격증 취득과정,시터피아요양보호사교육원,50,640800,30,50,50,제주,제주시
1831,병원코디네이터&상담실장 양성과정,한국종합교육원,20,554300,15,,31,서울,강남구
1832,요양보호사 자격증 취득 교육과정,사당요양보호사교육원,45,538800,29,,58,서울,동작구
1833,요양보호사 자격 취득 과정,참빛요양보호사교육원,30,540000,39,,55,부산,연제구
1834,요양보호사 자격 취득과정,현대요양보호사교육원,30,638400,25,55.1,54,광주,남구
1835,요양보호사 자격증 취득과정,가족사랑요양보호사교육원,32,600000,40,,53,인천,부평구
1836,요양보호사자격취득과정,분당사랑요양보호사교육원,40,540000,30,,60,경기,성남시
1837,요양보호사 자격취득과정,수원행복 요양보호사 교육원,30,480000,40,58.7,56,경기,수원시
1838,간호조무사 자격 취득과정,뉴미즈간호학원,191,2527760,30,82.1,32,대전,서구
1839,요양보호사 자격취득과정,섬기미요양보호사교육원,30,640080,40,52,54,대구,동구
1840,요양보호사 양성과정,연수요양보호사교육원,60,600000,40,50,56,인천,연수구
1841,요양보호사 자격 취득과정,구미간호학원부설요양보호사교육원,37,549840,24,49,53,경북,구미시
1842,요양보호사 자격취득과정,보성요양보호사교육원,30,580080,40,,56,부산,해운대구
1843,요양보호사1급자격증과정,인성요양보호사 교육원,47,600000,40,55.3,54,대구,북구
1844,요양보호사 자격 취득과정,성모요양보호사교육원,30,550000,33,46.6,59,대구,남구
1845,"요양보호사자격취득과정(신규,2019-2)",미래요양보호사교육원,33,640800,40,54.3,55,대구,달서구
1846,요양보호사 자격 취득 과정,반구요양보호사교육원,34,600000,40,,52,울산,중구
1847,요양보호사 자격증 취득,새고려요양보호사교육원,30,600000,30,50,56,부산,금정구
1848,요양보호사양성과정(신규반),솔빛간호학원요양보호사교육원,30,600000,30,83.6,52,전북,전주시
1849,요양보호사자격취득과정,정읍간호학원 부설 요양보호사교육원,50,510000,30,,51,전북,정읍시
1850,요양보호사 자격증취득과정,고려요양보호사교육원,30,650000,20,,54,전북,익산시
1851,요양보호사 자격 취득과정,예산간호학원부설 요양보호사교육원,33,641280,30,87.5,58,충남,예산군
1852,요양보호사 자격증 취득과정,남서울요양보호사교육원,38,500160,35,69.6,58,경기,용인시
1853,요양보호사 자격 취득과정,참좋은요양보호사교육원,30,600000,40,45.7,55,부산,남구
1854,요양보호사 국가자격증 취득과정 (2020년도 실업자),성산요양보호사교육원,30,570000,40,,55,서울,마포구
1855,요양보호사자격증취득,새희망요양보호사교육원,32,540000,33,55.2,56,인천,남동구
1856,요양보호사 자격취득과정,행복한요양보호사교육원,30,550080,40,,57,경기,의정부시
1857,요양보호사자격증취득과정,광주사랑요양보호사교육원,32,600000,36,41,53,광주,서구
1858,요양보호사자격증취득과정,새빛요양보호사교육원,31,600000,31,57.6,55,서울,송파구
1859,요양보호사 (자격취득) 양성 과정,경북요양보호사교육원,35,600000,40,65,50,경북,상주시
1860,요양보호사 자격취득과정,원주간호학원부설요양보호사교육원,30,600000,30,62.6,55,강원,원주시
1861,요양보호사자격취득과정,홍주요양보호사교육원,33,650000,32,57.3,57,충남,홍성군
1862,요양보호사 자격 취득 과정,다원요양보호사교육원,30,540000,37,60.2,57,서울,노원구
1863,요양보호사 종일반,올인요양보호사교육원,30,499920,34,,57,서울,동대문구
1864,간호조무사 자격증 취득과정,이수메트로간호종합학원,191,3344000,30,73.8,34,서울,동작구
1865,요양보호사 양성과정(자격증 취득과정),부천중부요양보호사교육원,30,510000,40,52.4,55,경기,부천시
1866,"요양보호사 자격증취득(주간,야간)",아름다운세상만들기요양보호사교육원,30,540000,40,55.8,57,서울,강서구
1867,요양보호사 국가자격 국시대비,인천예원요양보호사교육원,30,540000,40,44.8,56,,
1868,요양보호사 자격 취득과정,가온요양보호사교육원,30,600000,30,,62,서울,동작구
1869,요양보호사 국가자격증 취득과정,굿모닝요양보호사교육원,30,528000,30,,57,서울,관악구
1870,요양보호사1급자격증과정,인성요양보호사 교육원,30,600000,40,55.3,,대구,북구
1871,요양보호사 자격증 취득과정,삼송요양보호사교육원,30,570000,40,,53,경기,고양시
1872,요양보호사 자격 취득과정,엘림평생요양보호사교육원,30,641520,33,,54,부산,동구
1873,요양보호사 자격증 취득과정,구미인동요양보호사교육원,30,600000,40,53.3,48,경북,구미시
1874,요양보호사 자격증 취득 과정,유니스타요양보호사교육원,30,570000,40,55,52,경기,파주시
1875,요양보호사 자격취득 과정,성모요양보호사교육원,30,600000,37,57.3,54,인천,부평구
1876,요양보호사 자격 취득과정,정상요양보호사교육원,34,540000,38,56,59,경기,성남시
1877,요양보호사 양성과정(자격취득),영남간호학원부설 요양보호사교육원,30,640080,40,46.4,58,대구,서구
1878,요양보호사 자격 취득과정,은평여성인력개발센터 부설 요양보호사교육원,31,540000,40,42.2,55,서울,은평구
1879,요양보호사 자격 취득과정,은혜요양보호사교육원,30,640080,34,,54,대구,수성구
1880,요양보호사 자격취득과정,열린요양보호사교육원,45,540000,40,56,57,서울,광진구
1881,요양보호사 자격취득과정,이천요양보호사교육원,30,630000,32,60.5,56,경기,이천시
1882,요양보호사자격과정,부산돌봄요양보호사교육원,30,570000,32,,58,부산,연제구
1883,요양보호사 국가자격증 취득과정(일반반),희망요양보호사교육원,30,550080,30,48,58,서울,은평구
1884,요양보호사 자격취득 과정,증평중앙요양보호사교육원,31,600000,35,61.9,57,충북,증평군
1885,간호조무사자격취득과정(주간C),덕천간호학원,192,2705600,30,74.7,33,부산,북구
1886,요양보호사자격취득과정,햇빛요양보호사교육원,50,550080,36,66.3,58,서울,도봉구
1887,요양보호사 자격 취득 과정,두드림요양보호사교육원,50,540000,38,,51,경기,동두천시
1888,요양보호사 자격 취득과정,마산여성인력개발센터(부설요양보호사교육원),50,500160,36,69.6,52,경남,창원시
1889,요양보호사 자격 취득반,다온간호학원 부설 요양보호사교육원,38,550080,30,,53,강원,속초시
1890,요양보호사 자격 취득과정,신포항요양보호사교육원,33,552000,40,62.9,52,경북,포항시
1891,요양보호사 자격 취득과정,성심요양보호사교육원,30,600000,35,71.6,55,경남,양산시
1892,요양보호사 자격 취득과정,세계로요양보호사교육원,33,641520,37,37.9,56,울산,동구
1893,요양보호사 자격 취득과정,연세요양보호사교육원,30,450000,40,45.4,52,경기,용인시
1894,NCS요양보호사 국가자격증과정,부모사랑제2캠퍼스요양보호사교육원,30,600000,32,75,53,경기,의정부시
1895,요양보호사자격증취득과정,마두요양보호사교육원,30,640800,40,54.8,56,경기,고양시
1896,요양보호사 자격증 취득과정(비NCS),마산요양보호사교육원,30,600000,25,53.2,54,경남,창원시
1897,요양보호사 자격 취득과정,금촌요양보호사교육원,30,600000,36,,55,경기,파주시
1898,요양보호사(자격증 취득과정),효요양보호사교육원,30,641520,30,,54,인천,중구
1899,요양보호사자격취득과정,햇빛요양보호사교육원,30,550080,36,66.3,55,서울,도봉구
1900,요양보호사자격증취득과정,금천요양보호사교육원,30,590400,38,53.5,56,서울,금천구
1901,요양보호사자격증취득과정,김포간호학원부설요양보호사교육원,37,600000,32,65,51,경기,김포시
1902,요양보호사 자격 취득과정(실업자),전주메디칼요양보호사교육원,30,624000,30,53,54,전북,전주시
1903,요양보호사국가자격증표준반(240시간),춘천다사랑요양보호사교육원,37,504000,33,,53,강원,춘천시
1904,요양보호사자격취득과정,백제요양보호사교육원,35,640080,30,42.6,53,광주,북구
1905,요양보호사 자격 취득과정,일등요양보호사교육원,30,450000,30,50.7,58,경기,구리시
1906,요양보호사자격증 취득과정,샘물요양보호사교육원,37,641520,32,69.4,54,경남,통영시
1907,요양보호사자격증취득과정,상록요양보호사교육원,30,510000,35,47.3,54,경기,안산시
1908,요양보호사 자격 취득과정(사회복지사 자격증 소지자반),천안경희간호학원부설 요양보호사교육원,10,250000,15,72,54,충남,천안시
1909,요양보호사 자격취득과정-사회복지사,수원행복 요양보호사 교육원,10,250000,40,58.7,55,경기,수원시
1910,(NCS적용)요양보호사자격취득과정,충주YWCA요양보호사교육원,32,600000,36,,55,충북,충주시
1911,요양보호사 자격 취득과정,평택명성요양보호사교육원,30,530160,20,,58,경기,평택시
1912,요양보호사 자격취득과정(신규반),관악여성인력개발센터,32,540000,20,47.6,57,서울,관악구
1913,요양보호사양성과정 (자격증취득과정),가족사랑요양보호사교육원,30,600000,30,46.9,57,부산,부산진구
1914,요양보호사 자격 취득과정,아중안골평화요양보호사교육원,40,641520,18,64.3,52,전북,전주시
1915,요양보호사 자격증 취득 과정,산재요양보호사교육원,30,550080,38,52.8,55,경기,부천시
1916,요양보호사 자격취득 과정(비ncs주간),수경기요양보호사교육원,30,540000,36,,54,경기,수원시
1917,(구직자) 요양보호사 자격 취득과정,조은요양보호사교육원,30,570000,40,47.3,56,인천,계양구
1918,요양보호사 자격 취득과정,천안경희간호학원부설 요양보호사교육원,30,450000,15,72,52,충남,천안시
1919,요양보호사 자격 취득과정,아름요양보호사교육원,30,504000,29,,53,경기,의정부시
1920,요양보호사 자격 취득과정,당진간호학원부설요양보호사교육원,37,600000,30,68.1,48,충남,당진시
1921,요양보호사 자격 취득과정,참빛사랑요양보호사교육원,30,510000,30,,55,서울,서초구
1922,요양보호사자격증취득과정(사회복지사자격증소지자),새희망요양보호사교육원,12,168000,33,55.2,45,인천,남동구
1923,요양보호사 국가자격증 취득과정,인천일신요양보호사교육원,33,600000,40,62.2,54,인천,부평구
1924,요양보호사 자격취득과정,전국고용요양보호사교육원,42,540000,40,54.9,56,서울,동대문구
1925,요양보호사 자격 취득과정,신대한요양보호사교육원,30,500000,40,,50,경기,남양주시
1926,요양보호사 자격 취득과정,홍성간호학원부설요양보호사교육원,30,641520,30,40,62,충남,홍성군
1927,요양보호사자격증 취득과정,한국실버요양보호사교육원,45,468000,30,50.5,56,서울,관악구
1928,요양보호사 자격 취득과정,사하요양보호사교육원,30,640080,40,68.2,55,부산,사하구
1929,요양보호사 자격증 취득과정,시니어케어요양보호사교육원,30,510000,33,,62,서울,강남구
1930,요양보호사 자격 취득과정,(주)한국요양보호사교육원,30,540000,30,53.5,59,서울,마포구
1931,요양보호사 자격 취득 과정,아리아요양보호사교육원,30,500160,30,,55,경기,하남시
1932,요양보호사자격증 취득과정,주은요양보호사교육원,33,641520,35,55.7,56,경기,고양시
1933,요양보호사 국가자격증 취득과정,나눔요양보호사교육원,30,540000,20,,53,충남,아산시
1934,요양보호사양성(자격증취득),(주)북부산요양보호사교육원,45,630000,29,51,53,부산,사상구
1935,요양보호사자격취득과정,남원간호요양보호사교육원,30,641520,36,81.5,56,전북,남원시
1936,"요양보호사 자격증 취득과정 (간호조무사, 물리치료사, 작업치료사)",진해간호요양보호사교육원,11,200000,30,35.5,42,경남,창원시
1937,요양보호사 자격증 취득과정,보라매요양보호사교육원,30,600000,29,,53,서울,영등포구
1938,요양보호사 자격 취득과정,로뎀요양보호사교육원,30,520080,20,,55,경기,평택시
1939,요양보호사 자격 취득과정,미소로섬김 요양보호사교육원,30,600000,37,50,53,인천,계양구
1940,요양보호사 자격취득과정,새소망전국요양보호사교육원,60,450000,40,62.9,53,경기,남양주시
1941,요양보호사 자격 취득,온누리요양보호사교육원,30,450000,35,,51,서울,관악구
1942,요양보호사국가자격증표준반(240시간),경포요양보호사교육원,30,580080,40,,54,경북,포항시
1943,요양보호사 자격취득과정,봉동요양보호사교육원,37,641520,30,51.6,49,전북,완주군
1944,국가자격 요양보호사1급 자격증 취득과정,패밀리요양보호사교육원,30,600000,27,,58,강원,원주시
1945,간호조무사자격증 취득과정,성산간호학원,191,2584000,35,77.3,36,부산,중구
1946,요양보호사 자격증 취득과정,송천탑클래스간호학원부설요양보호사교육원,33,600000,30,57.1,53,전북,전주시
1947,요양보호사 자격 취득과정,참사랑요양보호사교육원,35,600000,40,,54,부산,해운대구
1948,요양보호사자격취득(사회복지사자격증반),드림요양보호사교육원,15,250000,29,45.2,45,울산,중구
1949,요양보호사 자격증 취득과정,현대요양보호사교육원,35,600000,38,54.3,53,울산,남구
1950,요양보호사 자격 취득과정,한라요양보호사교육원,30,600000,27,,54,제주,제주시
1951,요양보호사 자격 취득과정(주간),광주요양보호사교육원,30,600000,37,,54,경기,광주시
1952,요양보호사 자격취득과정 NCS-20,경인요양보호사교육원,31,640080,40,56.2,56,경기,부천시
1953,요양보호사자격증취득과정,진성요양보호사교육원,30,510000,30,,55,서울,금천구
1954,NCS 국가자격 요양보호사 취득과정,남동요양보호사교육원,30,600000,36,51.5,57,인천,남동구
1955,요양보호사자격증취득(국가자격증),노아요양보호사교육원,31,570000,40,52,56,인천,미추홀구
1956,요양보호사양성,제일요양보호사교육원,50,699840,40,43.5,53,제주,제주시
1957,병원코디네이터 및 상담실장양성과정,아바평생교육원,22,609730,11,56.4,35,서울,강남구
1958,요양보호사자격증취득과정,익산성모요양보호사교육원,35,650000,35,66,52,전북,익산시
1959,요양보호사 1급 국가자격증 취득과정,동수원대한요양보호사교육원,30,480000,40,,51,경기,수원시
1960,요양보호사1급자격증과정(실업표준반),하양요양보호사교육원,33,600000,36,,51,경북,경산시
1961,요양보호사자격취득과정,범계요양보호사교육원,30,588000,40,50.5,54,경기,안양시
1962,요양보호사 자격 취득과정,군산성모간호전문학원부설 요양보호사교육원,30,641520,40,59.3,50,전북,군산시
1963,요양보호사자격증취득과정,정암요양보호사교육원,30,600000,38,49.2,56,부산,부산진구
1964,요양보호사 자격 취득과정,김제성모요양보호사교육원,42,600000,32,85.3,54,전북,김제시
1965,요양보호사 자격취득과정,새늘요양보호사교육원,30,600000,40,52.8,55,경기,평택시
1966,"요양보호사 자격증취득 과정(이론,실기)",안양여성인력개발센터부설 요양보호사교육원,40,504000,22,49.6,56,경기,안양시
1967,요양보호사 자격 취득과정,호남제일간호학원부설요양보호사교육원,36,641520,30,72,58,전북,전주시
1968,간호조무사 자격 취득과정,제일간호학원,199,2918400,30,83.1,34,부산,동래구
1969,요양보호사자격증 취득과정,사회복지법인계명복지재단(부설:계명요양보호사교육원),30,480000,30,70,52,강원,춘천시
1970,요양보호사자격증취득과정,동경요양보호사교육원,33,600000,40,,54,대구,북구
1971,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,53,대구,달서구
1972,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,44,640080,38,54,55,부산,부산진구
1973,요양보호사자격취득과정,가톨릭요양보호사교육원,30,500160,40,,53,대전,동구
1974,요양보호사 자격 취득과정,삼성실버요양보호사교육원,44,640080,40,59.8,54,부산,북구
1975,요양보호사 자격 취득과정,명성요양보호사교육원,30,499920,37,52.4,56,서울,성북구
1976,요양보호사 자격 취득과정,영광요양보호사교육원,42,650000,40,54.3,52,경북,영주시
1977,간호조무사 자격 취득과정,한빛간호학원,191,2400080,32,76.5,36,대전,중구
1978,요양보호사 자격취득과정 (성남 한누리),한누리요양보호사교육원,30,600000,37,,56,경기,성남시
1979,요양보호사 자격 취득과정,동두천간호학원요양보호사교육원,30,600000,35,65.1,55,경기,동두천시
1980,요양보호사 자격 취득과정,중부요양보호사교육원,33,600000,40,51.9,54,경남,양산시
1981,요양보호사 자격 취득과정(주간반),한양요양보호사교육원,31,480000,40,47,52,충남,천안시
1982,요양보호사자격취득,새부산요양보호사교육원,42,630000,37,54.1,51,부산,사하구
1983,요양보호사자격증취득과정,삼성요양보호사교육원,41,640800,30,57.3,51,경남,통영시
1984,요양보호사 자격 취득 과정,서산간호학원부설서산요양보호사교육원,33,639840,24,,54,충남,서산시
1985,요양보호사자격증취득과정,진월요양보호사교육원,30,600000,40,45.7,58,광주,남구
1986,요양보호사 자격취득과정(실업자),꽃담요양보호사교육원,33,600000,30,55.9,56,경기,광주시
1987,요양보호사자격취득과정(실업자),익산간호요양보호사교육원,42,641520,40,64.3,54,전북,익산시
1988,요양보호사 자격취득과정,연담원요양보호사교육원,30,540000,38,,56,경기,수원시
1989,요양보호사 자격 취득과정,나이팅게일간호학원부설요양보호사교육원,30,500160,39,48,55,대전,중구
1990,요양보호사 자격 취득과정,충남간호전문학원,37,640080,35,64.4,54,충남,공주시
1991,요양보호사 자격 취득 과정,부모사랑요양보호사교육원,30,500160,30,50,56,광주,서구
1992,요양보호사 자격 취득과정,다솜요양보호사교육원,33,640800,35,,49,경남,진주시
1993,요양보호사자격증취득과정(사회복지사자격증소지자과정),참된요양보호사교육원,15,200000,20,,44,서울,강서구
1994,요양보호사 자격증취득과정(사회복지사),천안베스트간호학원 부설 요양보호사교육원,15,250000,33,51.3,47,충남,천안시
1995,요양보호사 자격취득과정,한국실버요양보호사교육원,33,600000,40,45.8,57,부산,서구
1996,요양보호사 자격 취득과정,안성의료복지사회적협동조합 부설 안성요양보호사교육원,30,650000,30,60.9,52,경기,안성시
1997,요양보호사 자격 취득과정,희망가득요양보호사교육원,39,640800,40,,52,경남,거제시
1998,요양보호사 자격증 취득 과정,경북베델요양보호사교육원,44,640080,35,42.3,58,대구,중구
1999,요양보호사 자격 취득과정,푸른요양보호사교육원,37,550080,35,,53,경남,창원시
2000,요양보호사(표준)주간과정,익산평화요양보호사교육원,30,641280,25,47.5,58,전북,익산시
2001,요양보호사자격취득과정,베스트요양보호사교육원,30,640080,35,42.3,54,광주,서구
2002,요양보호사 자격 취득과정,중앙간호학원 요양보호사교육원,40,641520,30,53.2,54,전북,군산시
2003,요양보호사자격취득과정,신마산요양보호사교육원,38,552000,35,,50,경남,창원시
2004,요양보호사자격취득과정,해맞이요양보호사교육원,30,660000,40,58.1,58,경북,울진군
2005,요양보호사자격증취득과정,동해요양보호사교육원,37,500160,30,79.5,55,강원,동해시
2006,요양보호사 자격 취득과정,거제요양보호사교육원,43,600000,40,50,50,경남,거제시
2007,요양보호사자격취득과정,세종중앙간호학원부설요양보호사교육원,39,680000,27,,61,세종,
2008,요양보호사 자격 취득과정,동해간호학원부설요양보호사교육원,37,500160,35,35.1,52,강원,동해시
2009,간호조무사 자격증 취득,최강인천간호학원,191,2888000,38,64.7,33,인천,부평구
2010,요양보호사 자격 취득과정(사회복지사자격증 소지자),성모요양보호사교육원,10,210000,33,46.6,45,대구,남구
2011,요양보호사 국가자격증 취득과정(사회복지사 자격증 소지자),신천요양보호사교육원,11,250000,30,50.4,50,경기,시흥시
2012,요양보호사 자격취득 과정,춘천메디칼요양보호사교육원,38,550080,40,63.9,56,강원,춘천시
2013,요양보호사 양성과정,한국시니어요양보호사교육원,33,640080,27,57.9,56,서울,중랑구
2014,요양보호사 국가자격증 취득 과정,인천이화요양보호사교육원,30,600000,35,90.9,54,인천,부평구
2015,요양보호사 자격 취득과정(비NCS),한세기요양보호사교육원,30,510000,30,55.3,57,경기,구리시
2016,요양보호사 국가자격증 취득과정,부경요양보호사교육원,30,630000,40,50.9,56,부산,북구
2017,요양보호사자격증취득과정,동부케어요양보호사교육원,30,600000,30,43,57,경기,화성시
2018,요양보호사주간반,화정요양보호사 교육원,30,550080,40,,56,경기,고양시
2019,요양보호사 자격 취득 과정,e-한나요양보호사교육원,30,540000,40,62.5,59,서울,강동구
2020,요양보호사국가자격과정,포항한국간호전문학원 부설 한국요양보호사교육원,30,550080,35,51.6,53,경북,포항시
2021,요양보호사 자격취득과정(NCS과정),호남간호요양보호사교육원,30,641520,22,41.3,50,광주,광산구
2022,요양보호사자격증취득과정,가족사랑광산요양보호사교육원,30,640800,40,45.7,51,광주,광산구
2023,요양보호사 자격증 취득과정,인천검단보람요양보호사교육원,30,641280,40,52.6,57,인천,서구
2024,요양보호사 자격 취득과정,마음과마음요양보호사교육원,30,450000,30,,58,경기,남양주시
2025,요양보호사자격취득과정,효사랑나눔요양보호사교육원,33,540000,35,56.8,55,경기,오산시
2026,요양보호사자격취득과정,사랑평생교육원 부설 요양보호사교육원,30,600000,40,68.9,54,강원,원주시
2027,요양보호사자격증취득과정(이론+실기),실버엔젤요양보호사교육원,30,630000,30,59.1,57,경기,김포시
2028,요양보호사 자격증 취득과정,큰사랑요양보호사교육원,33,450000,40,90,48,경북,구미시
2029,요양보호사 자격 취득과정,서울영등포요양보호사교육원,30,540000,28,,56,서울,영등포구
2030,요양보호사 양성과정,사당실버요양보호사교육원,30,504000,35,50,57,서울,동작구
2031,요양보호사 자격취득과정,새소망전국요양보호사교육원,30,450000,40,62.9,52,경기,남양주시
2032,요양보호사자격증취득과정,천안베스트간호학원 부설 요양보호사교육원,33,500400,33,51.3,53,충남,천안시
2033,요양보호사 자격취득과정,섬기미요양보호사교육원,30,640080,40,52,55,대구,동구
2034,요양보호사자격증취득과정,탑요양보호사교육원,30,528000,35,,58,경기,여주시
2035,간호조무사자격취득과정,주식회사 은행동미즈간호학원,191,2489760,31,75,28,대전,중구
2036,간호조무사자격증 취득과정,주은간호학원,283,3233040,30,83.3,46,경기,고양시
2037,요양보호사1급 자격 취득과정,서해간호학원부설서해요양보호사교육원,30,650000,40,74.4,51,충남,서천군
2038,요양보호사 자격 취득과정,화명요양보호사교육원,35,630000,39,60.2,54,부산,북구
2039,요양보호사 자격취득과정,전국고용요양보호사교육원,30,540000,40,54.9,55,서울,동대문구
2040,요양보호사 국가자격증 취득과정,글로벌간호학원부설요양보호사교육원,30,641520,34,52.7,54,울산,남구
2041,병원코디네이터자격취득과정,유설희병원코디네이터학원,10,500000,30,,30,인천,미추홀구
2042,요양보호사 자격 취득과정,사임당요양보호사교육원,33,540000,31,,52,경기,화성시
2043,요양보호사 국가자격증취득 & 취업 연계과정,온양요양보호사교육원,33,529920,28,57.1,54,충남,아산시
2044,"요양보호사 양성과정(간호조무사,작업치료사,물리치료사 자격증 소지자반)",인천일신요양보호사교육원,11,250000,40,62.2,48,인천,부평구
2045,간호조무사 자격증 취득과정,강남메트로간호종합학원,195,3344000,25,72.5,36,서울,강남구
2046,요양보호사 자격 취득과정,경기제일요양보호사교육원,30,600000,40,58.9,56,경기,안양시
2047,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,54,대구,달서구
2048,요양보호사 자격증 취득과정,가족요양보호사교육원,30,450000,35,64.7,52,서울,강동구
2049,요양보호사 자격증 취득과정,사랑요양보호사교육원,32,640800,40,45.7,57,대구,수성구
